serial,clave,event,level0,name0,level1,name1,level2,name2,place,d_year,d_month,d_day,duration,cause,descr_cause,sources,magnitude,glide,other,killed,injured,missing,houses_destroyed,houses_damaged,victims,affected,relocated,evacuated,value_us,value_local,nschools,nhospitals,nhectares,ncatle,mts_roads,with_killed,with_injured,with_missing,with_houses_destroyed,with_hauses_damaged,with_victims,with_affected,with_relocated,with_evacuated,education,health,agriculture,water,sewage,industries,communications,transportation,power,relief,with_other,latitude,longitude,comments,defaultab,approved,uu_id
2012-0202,29582,Deslizamiento,02,LA PAZ,0203,Pacajes,020302,Caquiaviri,Tacachi,2012,5,15,1,Lluvias,Sobresaturación de aguas por lluvias,Defensa Civil; EDAN-084/12-0,,,,0,0,0,0,21,105,0,0,0,0,0,0,0,6,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Perdida de produccion de cebada; trigo; arbeja; zapallo; haba; maiz; papa,,0,cc0ca228-35b2-48bd-b211-88c8680901b1
2012-0203,29583,Helada,04,ORURO,0403,Carangas,040301,Corque,11 Comunidades,2012,5,15,20,Condiciones atmosféricas,,Defensa Civil; VALI-105/12-0,,,,0,0,0,0,0,2750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Afectó 50% de cultivos de papa; quinua Presencia de granizada y helada,,0,70eb6b95-db03-4138-8eea-f80272e03354
2012-0204,29584,Helada,04,ORURO,0407,Pantaleon Dalence,040702,Machacamarca,8 comunidades,2012,5,15,20,Condiciones atmosféricas,,Defensa Civil; VALI-106/12-0,,,,0,0,0,0,0,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Afectó 65% de cultivos de papa; quinua,,0,9b53a8a9-3ff2-4be5-8417-6e19c50266aa
2012-0205,29585,Flujo Lodo,06,TARIJA,0603,Gran Chaco,060303,Villamontes,Weenayek; Guarani; Tapiete,2012,5,15,25,Erosión,Sedimentación,Defensa Civil; VALI-113/12-0,,,,0,0,0,0,0,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Afecto el Rio Pilcomayo,,0,2cf2382e-cd67-4da3-a672-104a18d08048
2012-0206,29586,Inundación,08,BENI,0801,Cercado,080102,San Javier,Eduardo Avaroa; Nueva America; Sacrificio; Villa Nazateth; L,2012,5,22,15,Lluvias,Fuerte lluvia,Defensa Civil; VALI-127/12-0,,,,0,0,0,0,200,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,Cultivos de maiz; yuca; frejol; plátano; citircos; forraje y ganado,,0,d29a3964-5359-46bc-b3cf-1375f9301010
2012-0207,29587,Helada,06,TARIJA,0602,Arce,060201,Padcaya,Orozas Centro; Fuerte Grande; Cruce de Rosillas; San Francis,2012,5,25,10,Condiciones atmosféricas,,Defensa Civil; VALI-119/12-0,,,,0,0,0,0,0,2965,0,0,0,0,0,0,0,593,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pedida hortalizas y frutales en un total de 70% aprox,,0,432d4df7-aa84-4f84-9d67-afd5890c9c38
2012-0208,29588,Helada,04,ORURO,0415,Mejillones,041501,La Rivera,15 comunidades,2012,5,31,20,Condiciones atmosféricas,,Defensa Civil; VALI-098/12-0,,,,0,0,0,0,0,3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Afectó 60% de cultivos de papa; quinua; cebada; haba; pastizales Alfalfa,,0,d93f01d9-7dde-404d-ad72-f53adc001be4
2012-0209,29589,Helada,04,ORURO,0402,Avaroa,040202,Santuario de Quillacas,6 comunidades,2012,6,1,2,Condiciones atmosféricas,,Defensa Civil; VALI-097/12-0,,,,0,0,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Afectó 50% de cultivos de quinua; cebada; haba; pastizales; alfalfa; hortalizas Presencia de granizada y helada,,0,b8abe4c4-685a-4f4b-a741-3131a611d5bd
2012-0210,29590,Helada,04,ORURO,0411,Tomas Barron,041101,Eucaliptus,12 comunidades,2012,6,1,1,Condiciones atmosféricas,,Defensa Civil; VALI-101/12-0,,,,0,0,0,0,0,4115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Afectó 80% de cultivos de quinua; cebada; haba; alfalfa; hortalizas,,0,e36e62b5-f78a-4436-a1f5-6a2f5f5513a7
2012-0211,29591,Helada,04,ORURO,0405,Litoral,040505,Esmeralda,9 comunidades,2012,6,1,1,Condiciones atmosféricas,Presencia de granizada y helada,Defensa Civil; VALI-102/12-0,,,,0,0,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Afectó 65% de cultivos de papa; quinua,,0,0513b59e-e7ca-4dd0-a843-74bfdcedccf5
2012-0212,29592,Helada,03,COCHABAMBA,0304,Esteban Arze,030402,Anzaldo,Mollini A; Mollini Centro,2012,6,1,90,Condiciones atmosféricas,Presencia de sequías,Defensa Civil; VALI-130/12-0,,,,0,0,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Pérdida en cultivos de papa; trigo; maiz; cebada; avena; oca; arveja; forraje en 100% Presencia de sequías,,0,894c9dac-0d4b-4310-b668-549372a4750b
2012-0213,29593,Helada,03,COCHABAMBA,0303,Ayopaya,030303,Cocapata,11 comunidades,2012,6,1,90,Condiciones atmosféricas,Presencia de sequías,Defensa Civil; VALI-132/12-0,,,,0,0,0,0,0,1645,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pérdida de cultivos en un 85% Presencia de sequías,,0,a14bde21-15ba-4a15-aa27-6dbf97a35e71
2012-0214,29594,Helada,03,COCHABAMBA,0308,German Jordan,030802,Toko,Linde Puca Pampa; Villa Santiago; Puca Pampa; Tunas Pampa; V,2012,6,1,90,Condiciones atmosféricas,Presencia de sequías,Defensa Civil; VALI-133/12-0,,,,0,0,0,0,0,1750,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Afectó cultivos de maiz; arveja; trigo; alfalfa; haba; quinua y forraje Presencia de sequías,,0,c516208b-c17b-4771-aedd-1780b407a6e3
2012-0215,29595,Helada,03,COCHABAMBA,0306,Arque,030602,Tacopaya,22 comunidades,2012,6,1,90,Condiciones atmosféricas,Presencia de sequías,Defensa Civil; VALI-134/12-0,,,,0,0,0,0,0,4780,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Afectó cultivos de papa; trigo; haba; cebada; avena otros en un 60% Presencia de sequías,,0,1bdce761-5513-44cd-9b0d-f271d352da8d
2012-0216,29596,Helada,06,TARIJA,0605,Mendez,060501,Villa San Lorenzo,Hoyadas; Cerro Plata; Carachimayo; Colorados Norte; Rancho N,2012,6,6,10,Condiciones atmosféricas,,Defensa Civil; VALI-118/12-0,,,Pedida cereales (grano para aves),0,0,0,0,0,1720,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pedida cereales (grano para aves); hortalizas y frutales en un total de 70%,,0,d42db813-c14f-4b17-a6a0-1f7e9fcca3fa
2012-0217,29597,Inundación,03,COCHABAMBA,0310,Chapare,031003,Villa Tunari,San Juan Isiboro; Fatima; Villa Asunción de Isiboro; Sanandi,2012,6,9,3,Desbordamiento,Desborde de ríos y lluvias,Defensa Civil; VALI-111/12-0,,,,0,0,0,0,4,515,0,0,0,0,0,0,0,66,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Afecto producción agricola y Viviendas rusticas,,0,cb467d40-5dea-4a7b-8a2b-798d7e5e1266
2012-0218,29598,Inundación,07,SANTA CRUZ,0707,Cordillera,070704,Cuevo,San Benito; Cesarsama; Nueva Esperanza; San Jose de Angosta;,2012,6,9,3,Inundación,,Defensa Civil; VALI-112/12-0,,,,0,0,0,0,6,820,0,0,0,0,0,0,0,79,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Afecto produccion agricola,,0,f2b7f985-d2eb-4740-a010-4aee8121fdd8
2012-0219,29599,Helada,06,TARIJA,0602,Arce,060202,Bermejo,Cañadon Buene Vista; Campogrande; Naranjitos; El Toro; Porce,2012,6,9,1,Condiciones atmosféricas,,Defensa Civil; VALI-117/12-0,,,,0,0,0,0,0,1600,0,0,0,0,0,0,0,758,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pedida de caña de azucar; hortalizas y frutales en un total de 70%,,0,06dae62c-aceb-4a34-8905-3ee4cd78e300
2012-0220,29600,Helada,06,TARIJA,0604,Avilez,060402,Yunchara,Chorcoya; Avilés; Pujzara; Pacajes; Muñayo; Vicuñayu; Vizcar,2012,6,9,2,Condiciones atmosféricas,,Defensa Civil; VALI-122/12-0,,,,0,0,0,0,0,3075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Servicio electrico sensible a condiciones meteorológicas; 80% de pérdidas agricolas: papa; haba; manzanilla; otros,,0,f6b7d28c-2362-4efd-a9d3-578db7d6f39e
2012-0221,29601,Helada,06,TARIJA,0604,Avilez,060401,Uriondo,Barrancas; Almendros; Colon Sud; Guaran guay Sud; Guaran gua,2012,6,13,10,Condiciones atmosféricas,,Defensa Civil; VALI-120/12-0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Daño leve en hortalizas y cereales (maíz),,0,65c86356-fbc3-4c3f-a28c-0904ba24f869
2012-0222,29602,Helada,02,LA PAZ,0202,Omasuyos,020201,Achacachi,Centro Chilaya; Villa Sojono; Cala Cala,2012,6,15,40,Condiciones atmosféricas,Presencia de sequías,Defensa Civil; EDAN-093/12-0,,,,0,0,0,0,0,1420,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cultivos afectados en 80% y forraje para alimento de bobinos y ovinos Presencia de sequías,,0,9ae32a1a-dbc5-4c96-80b9-c6296c245491
2012-0223,29603,Helada,02,LA PAZ,0204,Camacho,020402,Mocomoco,Mocomoco; Ingas; Millichina; Cotosi; Belén Coachia; Camiraya,2012,6,15,15,Condiciones atmosféricas,,Defensa Civil; EDAN-094/12-0,,,,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Perdida de 80% de producción agricola,,0,537d5ba0-da50-45b4-951c-7d40fc0ec590
2012-0224,29604,Helada,02,LA PAZ,0212,Los Andes,021203,Batallas,Chirapaca; Cullucachi,2012,6,15,60,Condiciones atmosféricas,Presencia de sequías,Defensa Civil; EDAN-095/12-0,,,,0,0,0,0,0,1765,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cultivos de haba; cebada; avena y papa Presencia de sequías,,0,7cee1515-613f-4dc7-803c-c8051178b71f
2012-0225,29605,Helada,04,ORURO,0406,Poopo,040602,Pazna,Añahuani; San Marcos; Vilque Vinto; Apanaque; Cala Paya; Vil,2012,6,15,90,Condiciones atmosféricas,,Defensa Civil; VALI-125/12-0,,,,0,0,0,0,0,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pérdida de cultivos de papa; alfalfa; avena; cebada y otros en un 70%,,0,6f881965-ecdf-4ff7-ad96-fb2fa3b56e8e
2012-0226,29606,Incendio,02,LA PAZ,0206,Larecaja,020606,Tipuani,Chuquini,2012,6,27,1,Cortocircuito,Incendio fue a consecuencia de corte circuito,Defensa Civil; EDAN-085/12-0,,,,0,0,0,0,20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Viviendas afectadas,,0,7f500905-88fb-42d9-84f9-d83421460258
2012-0227,29607,Inundación,07,SANTA CRUZ,0710,Obispo Santistevan,071004,Fernandez Alonso,Aguaí; Rio Chané; Pirai,2012,6,28,1,Lluvias,Fuerte lluvia,Defensa Civil; RAD SCDDC-208/12-1; Prensa,,,,0,0,0,0,0,0,800,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Sembradíos de soya; maiz; arroz; caña y sorgo afectados,,0,7e1ac7f4-d933-4dcd-909b-577dd1079d82
2012-0228,29608,Plaga,07,SANTA CRUZ,0705,Chiquitos,070502,Pailon,Tres Cruces; Pozo de El Tigre; El Tinto; Tunas,2012,6,28,0,Desconocida,,Defensa Civil; RAD SCDDC-208/12-2; Prensa,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cultivos y sembradíos de sorgo y girasol,,0,6c48d983-9875-4b41-b8e5-ae59031c0b03
2012-0229,29609,Inundación,08,BENI,0806,Marban,080601,Loreto,La Fortuna; Rosario; San Antonio de Lora; Santa Rosa del Par,2012,6,29,15,Lluvias,Fuerte lluvia,Defensa Civil; VALI-126/12-0,,,,0,0,0,0,460,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,Cultivos de maiz; yuca; frejol; plátano; citircos; forraje  y ganado,,0,b577b74e-0b95-43f3-9f62-cdb7c65614f2
2012-0230,29610,Helada,02,LA PAZ,0207,Franz Tamayo,020702,Pelechuco,Ucha Ucha Alta; Ucha Ucha Baja,2012,7,1,25,Condiciones atmosféricas,Presencia de sequías,Defensa Civil; EDAN-092/12-0,,,,0,0,0,0,0,600,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Falta de forraje para 15000 cabezas de camelidos entre hembras machas y crías Presencia de sequías,,0,aca17179-0bf2-4f55-b3ff-dc299e73d6b8
2012-0231,29611,Helada,03,COCHABAMBA,0304,Esteban Arze,030401,Tarata,11 Comunidades,2012,7,1,60,Condiciones atmosféricas,Presencia de sequías,Defensa Civil; VALI-131/12-0,,,,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pérdida de cultivos en un 85% Presencia de sequías,,0,b02225da-2e54-49ed-8f6f-95aee969d0f4
2012-0232,29612,Sequía,04,ORURO,0404,Sajama,040401,Curahuara de Carangas,14 comunidades,2012,7,1,0,Sequía,Condiciones climáticas,Defensa Civil; RAD ORDDC-177/12-0,,,,0,0,0,0,0,0,2545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Déficit en el suministro de agua potable,,0,651893aa-91e3-4dfc-b883-2c88f7847bec
2012-0233,29613,Inundación,08,BENI,0805,Moxos,080501,San Ignacio,Santa Rosa de Aguas Negras; Monte Grande; Chanaquere; Ichasi,2012,7,2,15,Lluvias,Fuerte lluvia,Defensa Civil; VALI-128/12-0,,,,0,0,0,0,275,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,Cultivos de maiz; yuca; frejol; plátano; citircos; forraje  y ganado,,0,56571e74-647f-473f-ab11-0d32f6e7fabf
2012-0234,29614,Incendio,08,BENI,0801,Cercado,080101,Trinidad,Trinidad,2012,7,2,1,Desconocida,,Defensa Civil; RAD BNDDC-133/12-0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Incendio en una planta generadora “ENDE” donde se quemaron 6 generadores de 1200 kw cada uno; los mismos eran parte de los 14 generadores que entrego el presidente de la republica,,0,1650361c-8787-44ed-bbf7-9bd08523f9d3
2012-0235,29615,Vientos fuertes,02,LA PAZ,0217,Manco Kapac,021701,Copacabana,IV DIS NAVAL - Titicaca,2012,7,15,2,Condiciones atmosféricas,Presencia de Granizada,Defensa Civil; EDAN-098/12-0,,,,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Perdida de techo comedor Unidad Militar; con necesidad de 460 calaminas,,0,6624da09-59ec-4ac2-9723-255558ab8fa2
2012-0236,29616,Helada,05,POTOSI,0510,Sur Lipez,051003,San Antonio de Esmoraca,Quillacas; El Tholar; San Antonio de Esmoruco; Guadalupe; Ri,2012,7,16,7,Condiciones atmosféricas,,Defensa Civil; VALI-121/12-0,,,,0,0,0,0,0,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Daños en 60% aprox de cultivos de quinua; cebada y forraje,,0,07a436a5-0d08-4cb0-babf-3847fa34f4b9
2012-0237,29617,Helada,05,POTOSI,0510,Sur Lipez,051001,San Pablo de Lipez,San Pablo; Rio San Pablo; Kollpani; Polulos; Cerro Colorado;,2012,7,16,15,Condiciones atmosféricas,,Defensa Civil; VALI-123/12-0,,,,0,0,0,0,0,2885,0,0,0,0,0,0,0,923,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cultivos de alfalfa; afrecho; avena; trigo;heno;maiz,,0,5fef2f0c-a436-4f02-840f-9927600139a3
2012-0238,29618,Helada,07,SANTA CRUZ,0709,Florida,070903,Mairana,Varias comunidades,2012,7,18,0,Condiciones atmosféricas,,Defensa Civil; RAD SCDDC-232/12-3; Prensa,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cultivos de papa; tomate; pimenton y vainitas afectados,,0,4a14b7ea-5030-4984-9ecf-58a8989893a0
2012-0239,29619,Helada,07,SANTA CRUZ,0709,Florida,070904,Quirusillas,Varias comunidades,2012,7,18,0,Condiciones atmosféricas,,Defensa Civil; RAD SCDDC-232/12-4; Prensa,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cultivos de papa; tomate; pimenton y vainitas afectados,,0,c67d7097-3f96-4fed-ba5b-d5c1d96d0d1b
2012-0240,29620,Helada,07,SANTA CRUZ,0708,Valle Grande,070802,Trigal,Varias comunidades,2012,7,18,0,Condiciones atmosféricas,,Defensa Civil; RAD SCDDC-232/12-2; Prensa,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cultivos de papa; tomate; pimenton y vainitas afectados,,0,b2da90c9-117f-4ff1-8708-1bf2d1af6962
2012-0241,29621,Helada,07,SANTA CRUZ,0709,Florida,070902,Pampa Grande,Varias comunidades,2012,7,18,0,Condiciones atmosféricas,,Defensa Civil; RAD SCDDC-232/12-1; Prensa,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Cultivos de papa; tomate; pimenton y vainitas afectados,,0,0ed2db17-06bc-4640-a2c1-2e46d7a45c09
2012-0242,29622,Helada,05,POTOSI,0501,Tomas Frias,050101,Potosi,Concepción; Manquiri; Chiutara; Tucuchara; Santiago de Ockor,2012,7,19,2,Condiciones atmosféricas,,Defensa Civil; VALI-124/12-0,,,,0,0,0,0,0,1260,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Sembradíos de quinua afectados en 80% de su producción,,0,7ef2dbce-0e16-4380-b1fc-4c59603885d6
2012-0243,29623,Incendio forestal,03,COCHABAMBA,0312,Carrasco,031203,Pocona,Pocona Phulluwasi; Machajmarca; Incallajta; Sillchi ; Jurina,2012,7,20,3,Negligencia,,Defensa Civil; CBBA 001/12-0; Opinion Ed Digital del 14-08-2012,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,El fuego arrasó con al menos 700 hectáreas de bosque de eucalipto y áreas de pastoreo,,0,2b1480c9-5dc2-42e6-bb61-86f9c7a99975
2012-0244,29624,Incendio forestal,03,COCHABAMBA,0301,Cercado,030101,Cochabamba,Cordillera; Villa Tunari; Pacata Alta,2012,7,24,0,Negligencia,,Defensa Civil; CBINF-001/12-0; Prensa,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pastizales y vegetacion propia de la región quemada,,0,282f5dd7-64b3-4d44-9492-77242e1386c8
2012-0245,29625,Sequía,02,LA PAZ,0201,Murillo,020102,Palca,Palca,2012,7,26,0,Sequía,Condiciones climáticas,Defensa Civil; LP-022/12-0; GOB-LP,,,,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Pérdidas de cultivos de papa; legumbres,,0,40c7bd3f-9f04-4e62-b1a6-46fe33ae717b
2012-0246,29626,Incendio,08,BENI,0801,Cercado,080101,Trinidad,Pto Varador,2012,7,31,1,Desconocida,,Defensa Civil; RAD BNDDC-009/12-0,,,,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Una vivienda rustica y una motocicleta,,0,862b697f-3614-4483-a3ba-62956cdeebbb
2012-0247,29627,Helada,02,LA PAZ,0204,Camacho,020401,Puerto Acosta,Centro Calangachi; Calangachi Grande,2012,8,1,25,Condiciones atmosféricas,,Defensa Civil; EDAN-096/12-0,,,,0,0,0,0,0,880,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Pérdida de tubérculos; cebada; haba; quinua; oca,,0,118c8f20-9a77-4e07-8079-31937df20f87
2012-0248,29628,Helada,02,LA PAZ,0207,Franz Tamayo,020702,Pelechuco,Ulla Ulla; Plan Aeropuerto; Hichicollo; Huachocani,2012,8,1,30,Condiciones atmosféricas,Presencia de sequías,Defensa Civil; EDAN-097/12-0,,,,0,0,0,0,0,1730,0,0,0,0,0,0,0,4700,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,Has De pastoreo para ganado llama; alpaca; vicuña Presencia de sequías,,0,8a600343-5197-491f-9a10-14465f26fa70
2012-0249,29629,Sequía,07,SANTA CRUZ,0708,Valle Grande,070802,Trigal,El Trigal,2012,8,1,60,Sequía,Condiciones climáticas,Defensa Civil; VALI-135/12-0,,,,0,0,0,0,0,2500,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Pérdidas de 90% en cultivos de trigo; maíz; repollo; remolacha; zanahoria; cebolla; achogcha; papa; haba; arveja y otros,,0,676b623a-6429-4d0b-ba38-eb7bdb3a3f58
2012-0250,29630,Sequía,01,CHUQUISACA,0110,Luis Calvo,011002,Huacaya,Yaperenda; Chimbe; Mandiyuti; Camatindi; Camatindimi; Irenda,2012,8,1,90,Sequía,Condiciones climáticas,Defensa Civil; VALI-139/12-0,,,,0,0,0,0,0,10750,0,0,0,0,0,0,0,7700,30,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Se ha registrado 80% pérdida de cultivos de maiz; mani; frejol,,0,5c0d8ac2-5be3-40b4-925d-241bba849333
2012-0251,29631,Sequía,07,SANTA CRUZ,0707,Cordillera,070704,Cuevo,Cuevo; Arenal; Timboerenda; Kapirenda; La Colorada; Tartagal,2012,8,1,60,Sequía,Condiciones climáticas,Defensa Civil; VALI-140/12-0,,,,0,0,0,0,0,4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Falta de Agua para consumo humano y animal; necesidad de tanques de agua,,0,0c5c5497-932e-4cb5-b4a0-c6209324f182
2012-0252,29632,Sequía,07,SANTA CRUZ,0707,Cordillera,070707,Boyuibe,Kuruyuqui; Pueblo Nuevo; Camatindy; Pozo del Monte; Yuquerit,2012,8,1,60,Sequía,Condiciones climáticas,Defensa Civil; VALI-141/12-0,,,,0,0,0,0,0,2000,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Afecto produccion agricola Falta de agua potable y riego,,0,8a672bb9-9685-4e0b-ac80-8f8ad8b08ecd
2012-0253,29633,Sequía,06,TARIJA,0603,Gran Chaco,060303,Villamontes,Villamontes; El Cincuenta; Palo Marcado; Pilcomayu; Samaticu,2012,8,1,90,Sequía,Condiciones climáticas,Defensa Civil; VALI-142/12-0,,,,0,0,0,0,0,6085,0,0,0,0,0,0,0,2434,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Afecto produccion agricola,,0,52c0d563-70f1-4c19-bac7-da463f6bffac
2012-0254,29634,Sequía,06,TARIJA,0603,Gran Chaco,060301,Yacuiba,Bagual; Llanura Seca; Caiza; La Victoria; San Francisco; Tar,2012,8,1,90,Sequía,Condiciones climáticas,Defensa Civil; VALI-143/12-0,,,,0,0,0,0,0,10935,0,0,0,0,0,0,0,4374,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Afecto produccion agricola,,0,259313a6-2c2a-400a-b420-7a73ebe10cb7
2012-0255,29635,Sequía,07,SANTA CRUZ,0707,Cordillera,070703,Cabezas,Yateirenda; Santa Rosa; Curichi; Nuevo Amanecer; Los Rosales,2012,8,1,85,Sequía,Condiciones climáticas,Defensa Civil; VALI-149/12-0,,,,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Afecto produccion agricola y ganadera en 80 %,,0,7e650ebf-4939-4a7e-840e-8bb245b167e9
2012-0256,29636,Sequía,06,TARIJA,0606,Burnet O'connor,060601,Entre Rios (La Moreta),18 comunidades,2012,8,1,85,Sequía,Condiciones climáticas,Defensa Civil; VALI-150/12-0,,,,0,0,0,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Afecto produccion agricola y ganadera en 70 %,,0,4ab05cf4-fa6f-4c6f-a79b-1bfee31aaaca
